"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1149";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> 
<U+5742><U+7530> <U+572D><U+5FD7><U+7ADC> -<U+30B3> <U+570B><U+53CB> <U+934A><U+592A><U+6717> <U+570B><U+53CB><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;10;NA;2017-11-03 02:51:05;FALSE;NA;"926280541539852294";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";4;FALSE;FALSE;NA;NA
"1150";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5BAE><U+672C> <U+656C><U+592A> <U+30E1>- <U+5C71><U+6DFB> <U+5320>
<U+6628><U+5E74>3<U+4F4D><U+306E><U+5B66><U+751F><U+5263><U+58EB><U+3001><U+5BAE><U+672C><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #…";FALSE;0;NA;2017-11-03 02:49:22;FALSE;NA;"926280110323273728";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"syota111222";6;TRUE;FALSE;NA;NA
"1151";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5BAE><U+672C> <U+656C><U+592A> <U+30E1>- <U+5C71><U+6DFB> <U+5320>
<U+6628><U+5E74>3<U+4F4D><U+306E><U+5B66><U+751F><U+5263><U+58EB><U+3001><U+5BAE><U+672C><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #…";FALSE;0;NA;2017-11-03 02:48:07;FALSE;NA;"926279797923184641";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"shumai95";6;TRUE;FALSE;NA;NA
"1152";"<U+91CE><U+7530><U+5148><U+751F><U+9811><U+5F35><U+308C>!!
<U+76EE><U+6307><U+305B><U+5168><U+56FD><U+5236><U+8987>!!
#kendo #<U+5263><U+9053> #<U+795E><U+3063><U+3066><U+308B>";FALSE;1;NA;2017-11-03 02:47:54;FALSE;NA;"926279741660975105";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"FkpbCb";0;FALSE;FALSE;NA;NA
"1153";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5BAE><U+672C> <U+656C><U+592A> <U+30E1>- <U+5C71><U+6DFB> <U+5320>
<U+6628><U+5E74>3<U+4F4D><U+306E><U+5B66><U+751F><U+5263><U+58EB><U+3001><U+5BAE><U+672C><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;17;NA;2017-11-03 02:45:35;FALSE;NA;"926279159126614016";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";6;FALSE;FALSE;NA;NA
"1154";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226> <U+7B2C>2<U+8A66><U+5408><U+5834><U+306B><U+539F><U+7530><U+9078><U+624B><U+304C><U+767B><U+5834><U+3002><U+539F><U+7530><U+9078><U+624B><U+306F><U+6700><U+591A>12<U+56DE><U+76EE><U+306E><U+51FA><U+5834><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu 
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u 
#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:44:06;FALSE;NA;"926278786869428224";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"h_m826";2;TRUE;FALSE;NA;NA
"1155";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+73FE><U+5728><U+4E00><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:43:49;FALSE;NA;"926278715599765504";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"FkpbCb";3;TRUE;FALSE;NA;NA
"1156";"RT @ajkendof: <U+672C><U+65E5><U+958B><U+50AC><U+3044><U+305F><U+3057><U+307E><U+3059><U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+306E><U+30C8><U+30FC><U+30CA><U+30E1><U+30F3><U+30C8><U+8868><U+3067><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3001>1<U+56DE><U+6226><U+306F>10:15<U+958B><U+59CB><U+4E88><U+5B9A><U+3067><U+3059><U+3002><U+672C><U+65E5><U+3082><U+5168><U+8A66><U+5408><U+306E><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#kendo #<U+5263><U+9053> https://t.co/fMCCJ1rhAO";FALSE;0;NA;2017-11-03 02:41:44;FALSE;NA;"926278191102156800";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"LuWIwWatWIvqQks";115;TRUE;FALSE;NA;NA
"1157";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226> <U+7B2C>1<U+8A66><U+5408><U+5834><U+306B><U+6628><U+5E74>3<U+4F4D><U+306E><U+5BAE><U+672C><U+9078><U+624B><U+304C><U+767B><U+5834><U+3002><U+5BAE><U+672C><U+9078><U+624B><U+306F><U+56FD><U+58EB><U+8218><U+5927><U+5B66>4<U+5E74><U+3001><U+5B66><U+751F><U+3067><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo…";FALSE;0;NA;2017-11-03 02:41:41;FALSE;NA;"926278176480796672";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"shumai95";4;TRUE;FALSE;NA;NA
"1158";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226> <U+7B2C>2<U+8A66><U+5408><U+5834><U+306B><U+539F><U+7530><U+9078><U+624B><U+304C><U+767B><U+5834><U+3002><U+539F><U+7530><U+9078><U+624B><U+306F><U+6700><U+591A>12<U+56DE><U+76EE><U+306E><U+51FA><U+5834><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu 
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u 
#kendo #<U+5263><U+9053>";FALSE;5;NA;2017-11-03 02:41:37;FALSE;NA;"926278162409054208";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";2;FALSE;FALSE;NA;NA
"1159";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5B89><U+85E4> <U+7FD4> - <U+9060><U+77E2> <U+6DBC> <U+4ECA><U+5E74><U+306E><U+8B66><U+5BDF><U+9078><U+624B><U+6A29><U+512A><U+52DD><U+306E><U+5B89><U+85E4><U+9078><U+624B><U+304C><U+7834><U+308C><U+307E><U+3057><U+305F><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:41:27;FALSE;NA;"926278119626960896";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"hirokiryuken";39;TRUE;FALSE;NA;NA
"1160";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+73FE><U+5728><U+4E00><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:40:16;FALSE;NA;"926277819159609345";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"coffee_zrm";3;TRUE;FALSE;NA;NA
"1161";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226> <U+7B2C>1<U+8A66><U+5408><U+5834><U+306B><U+6628><U+5E74>3<U+4F4D><U+306E><U+5BAE><U+672C><U+9078><U+624B><U+304C><U+767B><U+5834><U+3002><U+5BAE><U+672C><U+9078><U+624B><U+306F><U+56FD><U+58EB><U+8218><U+5927><U+5B66>4<U+5E74><U+3001><U+5B66><U+751F><U+3067><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;11;NA;2017-11-03 02:39:38;FALSE;NA;"926277660837326849";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";4;FALSE;FALSE;NA;NA
"1162";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+73FE><U+5728><U+4E00><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:38:49;FALSE;NA;"926277454053892096";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"shinashinapasta";3;TRUE;FALSE;NA;NA
"1163";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5B89><U+85E4> <U+7FD4> - <U+9060><U+77E2> <U+6DBC> <U+4ECA><U+5E74><U+306E><U+8B66><U+5BDF><U+9078><U+624B><U+6A29><U+512A><U+52DD><U+306E><U+5B89><U+85E4><U+9078><U+624B><U+304C><U+7834><U+308C><U+307E><U+3057><U+305F><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:37:53;FALSE;NA;"926277220577943552";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"seie2";39;TRUE;FALSE;NA;NA
"1164";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+5263><U+9053><U+666E><U+53CA><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC><U+300C><U+3076><U+3057><U+3057><U+300D><U+306E><U+624B><U+62ED><U+3044><U+306F><U+3001><U+6B63><U+9762><U+5165><U+308A><U+53E3><U+3092><U+5165><U+3063><U+3066><U+3059><U+3050><U+53F3><U+5074><U+306E><U+5168><U+5263><U+9023><U+30D6><U+30FC><U+30B9><U+306B><U+3066><U+767A><U+58F2><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#<U+5263><U+9053> #kendo https://t.co/KuTZiiGPpU";FALSE;0;NA;2017-11-03 02:35:51;FALSE;NA;"926276709770452993";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"saiga27";12;TRUE;FALSE;NA;NA
"1165";"RT @ajkendof: <U+672C><U+65E5><U+958B><U+50AC><U+3044><U+305F><U+3057><U+307E><U+3059><U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+306E><U+30C8><U+30FC><U+30CA><U+30E1><U+30F3><U+30C8><U+8868><U+3067><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3001>1<U+56DE><U+6226><U+306F>10:15<U+958B><U+59CB><U+4E88><U+5B9A><U+3067><U+3059><U+3002><U+672C><U+65E5><U+3082><U+5168><U+8A66><U+5408><U+306E><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#kendo #<U+5263><U+9053> https://t.co/fMCCJ1rhAO";FALSE;0;NA;2017-11-03 02:35:05;FALSE;NA;"926276516903763968";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"hirokiryuken";115;TRUE;FALSE;NA;NA
"1166";"RT @ajkendof: <U+672C><U+65E5><U+958B><U+50AC><U+3044><U+305F><U+3057><U+307E><U+3059><U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+306E><U+30C8><U+30FC><U+30CA><U+30E1><U+30F3><U+30C8><U+8868><U+3067><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3001>1<U+56DE><U+6226><U+306F>10:15<U+958B><U+59CB><U+4E88><U+5B9A><U+3067><U+3059><U+3002><U+672C><U+65E5><U+3082><U+5168><U+8A66><U+5408><U+306E><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#kendo #<U+5263><U+9053> https://t.co/fMCCJ1rhAO";FALSE;0;NA;2017-11-03 02:35:04;FALSE;NA;"926276513212784640";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"BlueLagoon8165";115;TRUE;FALSE;NA;NA
"1167";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+677E><U+672C> <U+52DD><U+7BC4> -<U+30B3> <U+771F><U+7530> <U+88D5><U+884C> <U+9E7F><U+5C4B><U+4F53><U+80B2><U+5927><U+5B66>4<U+5E74><U+306E><U+771F><U+7530><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA> #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:34:02;FALSE;NA;"926276250611605505";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"saturindr";4;TRUE;FALSE;NA;NA
"1168";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+677E><U+672C> <U+52DD><U+7BC4> -<U+30B3> <U+771F><U+7530> <U+88D5><U+884C> <U+9E7F><U+5C4B><U+4F53><U+80B2><U+5927><U+5B66>4<U+5E74><U+306E><U+771F><U+7530><U+9078><U+624B><U+304C><U+4E8C><U+56DE><U+6226><U+9032><U+51FA> #kendo #<U+5263><U+9053>";FALSE;19;NA;2017-11-03 02:33:13;FALSE;NA;"926276047074680833";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";4;FALSE;FALSE;NA;NA
"1169";"RT @ajkendof: <U+672C><U+65E5><U+958B><U+50AC><U+3044><U+305F><U+3057><U+307E><U+3059><U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+306E><U+30C8><U+30FC><U+30CA><U+30E1><U+30F3><U+30C8><U+8868><U+3067><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3001>1<U+56DE><U+6226><U+306F>10:15<U+958B><U+59CB><U+4E88><U+5B9A><U+3067><U+3059><U+3002><U+672C><U+65E5><U+3082><U+5168><U+8A66><U+5408><U+306E><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#kendo #<U+5263><U+9053> https://t.co/fMCCJ1rhAO";FALSE;0;NA;2017-11-03 02:32:35;FALSE;NA;"926275886717878274";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ku_ra_youki";115;TRUE;FALSE;NA;NA
"1170";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226><U+3053><U+308C><U+307E><U+3067><U+306E><U+7D50><U+679C>
<U+5B89><U+85E4> <U+7FD4> -<U+30E1> <U+9060><U+77E2> <U+6DBC>
<U+5C71><U+7530> <U+4F91><U+5E0C> -<U+30B3> <U+5C71><U+672C> <U+9686><U+88D5> 
<U+8D8A><U+5DDD> <U+4E00><U+5B5D> -<U+30E1> <U+5742><U+53E3> <U+6D0B><U+53F8>
<U+5F8C><U+6728> <U+9855><U+4EBA> <U+30C9>- <U+6B63><U+4EE3> <U+6B63><U+535A>
<U+677E><U+FA11> <U+6842><U+4E00><U+90CE> -<U+30E1> <U+91CE><U+7530> <U+7BE4><U+53F2>
<U+4E0A><U+767B> <U+559C><U+6587> <U+30B3>- <U+698A> <U+548C><U+4E5F>
<U+5C0F><U+6728> <U+8F14> -<U+30E1> <U+8DB3><U+7ACB> <U+67F3><U+6B21>
#kendo";FALSE;45;NA;2017-11-03 02:32:07;FALSE;NA;"926275771005657088";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";28;FALSE;FALSE;NA;NA
"1171";"RT @letskendo: <U+3010><U+8A02><U+6B63><U+3011><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+30C6><U+30EC><U+30D3><U+653E><U+6620><U+306F>
NHK BS113<U+6642><U+301C>15<U+6642>30<U+5206>
NHK 15<U+6642>30<U+5206><U+301C>17<U+6642>30<U+5206>
<U+3067><U+3059>!
<U+5931><U+793C><U+3057><U+307E><U+3057><U+305F>!!
#kendo #<U+5263><U+9053> #<U+30EC><U+30C3><U+30C4><U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:31:48;FALSE;NA;"926275688784584704";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"s471009";25;TRUE;FALSE;NA;NA
"1172";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226><U+3053><U+308C><U+307E><U+3067><U+306E><U+7D50><U+679C>
<U+5927><U+57CE><U+6238> <U+77E5> <U+30E1>- <U+5869><U+8C37> <U+5321><U+5F6C>
<U+6751><U+65B9> <U+5B54><U+54C9> -<U+30E1> <U+6797><U+7530> <U+5321><U+5E73> 
<U+5343><U+7530> <U+6D77> -<U+30B3> <U+5C71><U+672C> <U+5927><U+559C>
<U+6728><U+4E0B> <U+667A><U+6210> -<U+30B3> <U+5FD7><U+6751> <U+572D><U+4E00> 
<U+9AD9><U+6A4B> <U+76F4><U+6BC5> -<U+30E1> <U+5C71><U+540D> <U+826F><U+660C>
<U+6D77><U+8001><U+539F> <U+79C0><U+5247> -<U+30E1> <U+897F><U+6751> <U+82F1><U+4E45>
#kendo #<U+5263><U+9053>";FALSE;37;NA;2017-11-03 02:31:13;FALSE;NA;"926275542755741696";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";19;FALSE;FALSE;NA;NA
"1173";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5B89><U+85E4> <U+7FD4> - <U+9060><U+77E2> <U+6DBC> <U+4ECA><U+5E74><U+306E><U+8B66><U+5BDF><U+9078><U+624B><U+6A29><U+512A><U+52DD><U+306E><U+5B89><U+85E4><U+9078><U+624B><U+304C><U+7834><U+308C><U+307E><U+3057><U+305F><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:29:50;FALSE;NA;"926275195270074369";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"matsudaisato";39;TRUE;FALSE;NA;NA
"1174";"RT @letskendo: <U+3010><U+8A02><U+6B63><U+3011><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+30C6><U+30EC><U+30D3><U+653E><U+6620><U+306F>
NHK BS113<U+6642><U+301C>15<U+6642>30<U+5206>
NHK 15<U+6642>30<U+5206><U+301C>17<U+6642>30<U+5206>
<U+3067><U+3059>!
<U+5931><U+793C><U+3057><U+307E><U+3057><U+305F>!!
#kendo #<U+5263><U+9053> #<U+30EC><U+30C3><U+30C4><U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:29:42;FALSE;NA;"926275161111781376";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"129kendo";25;TRUE;FALSE;NA;NA
"1175";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] 
<U+30D5><U+30A9><U+30C8><U+30A2><U+30EB><U+30D0><U+30E0><U+306B><U+672C><U+65E5><U+306E><U+5199><U+771F><U+3092><U+968F><U+6642><U+30A2><U+30C3><U+30D7><U+3057><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+73FE><U+5728><U+8A66><U+5408><U+306F><U+4E00><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
 https://t.co/p9YTaydeUb #kendo #<U+5263><U+9053> https://t.co/TfJowJfVDg";FALSE;0;NA;2017-11-03 02:29:16;FALSE;NA;"926275051392921602";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"syota111222";8;TRUE;FALSE;NA;NA
"1176";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+73FE><U+5728><U+4E00><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#kendo #<U+5263><U+9053>";FALSE;4;NA;2017-11-03 02:29:07;FALSE;NA;"926275013912743936";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ajkendof";3;FALSE;FALSE;NA;NA
"1177";"RT @ajkendof: <U+672C><U+65E5><U+958B><U+50AC><U+3044><U+305F><U+3057><U+307E><U+3059><U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+306E><U+30C8><U+30FC><U+30CA><U+30E1><U+30F3><U+30C8><U+8868><U+3067><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3001>1<U+56DE><U+6226><U+306F>10:15<U+958B><U+59CB><U+4E88><U+5B9A><U+3067><U+3059><U+3002><U+672C><U+65E5><U+3082><U+5168><U+8A66><U+5408><U+306E><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+304A><U+308A><U+307E><U+3059><U+3002>#kendo #<U+5263><U+9053> https://t.co/fMCCJ1rhAO";FALSE;0;NA;2017-11-03 02:27:06;FALSE;NA;"926274508478078976";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"chaban1121";115;TRUE;FALSE;NA;NA
"1178";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5B89><U+85E4> <U+7FD4> - <U+9060><U+77E2> <U+6DBC> <U+4ECA><U+5E74><U+306E><U+8B66><U+5BDF><U+9078><U+624B><U+6A29><U+512A><U+52DD><U+306E><U+5B89><U+85E4><U+9078><U+624B><U+304C><U+7834><U+308C><U+307E><U+3057><U+305F><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 02:25:59;FALSE;NA;"926274226960572416";NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>";"BlueLagoon8165";39;TRUE;FALSE;NA;NA
